code_region,code_region_cvt,code_type,code_type_cvt,code_theme,code_theme_cvt,code_penalty_fee_flag,code_penalty_fee_flag_cvt,fund_title,fund_init_dt,fund_init_amount,fund_type_lv1,fund_type_lv2,fund_operator,fund_commission,fund_tot_commission
AIN,국내투자,T20,국내주식형,EN106,SRI,,NA,이스트스프링지속성장기업증권투자신탁[주식]클래스C5,2001.04.02,27,주식형,일반주식,이스트스프링자산운용코리아,없음,1.71%
AOUT,해외투자,T60,해외주식형,EN122,중국본토A,,NA,이스트스프링차이나드래곤A&H증권자투자신탁(H)[주식]클래스A,2010.05.24,56,해외주식형,중국주식,이스트스프링자산운용코리아,1.00%,1.92%
AOUT,해외투자,T60,해외주식형,ED106EN122,NA,,NA,이스트스프링차이나드래곤A&H증권자투자신탁(H)[주식]클래스C-E,2010.06.03,15,해외주식형,중국주식,이스트스프링자산운용코리아,없음,1.90%
AOUT,해외투자,T60,해외주식형,EN122,중국본토A,,NA,이스트스프링차이나드래곤A&H증권자투자신탁(UH)[주식]클래스A,2010.05.24,17,해외주식형,중국주식,이스트스프링자산운용코리아,1.00%,1.92%
AOUT,해외투자,T62,해외채권혼합형,EN122EG115,NA,,NA,이스트스프링차이나드래곤AShare40증권자투자신탁(H)[채권혼합]클래스C-P(퇴직연금),2013.12.17,331,해외채권혼합형,아시아신흥국채권혼합,이스트스프링자산운용코리아,없음,1.26%
AOUT,해외투자,T62,해외채권혼합형,ED106EG115,NA,,NA,이스트스프링차이나드래곤AShare40증권자투자신탁(H)[채권혼합]클래스C-P(퇴직연금)E,2017.08.17,27,해외채권혼합형,아시아신흥국채권혼합,이스트스프링자산운용코리아,없음,0.89%
AOUT,해외투자,T60,해외주식형,EN122,중국본토A,,NA,이스트스프링차이나드래곤AShare증권자투자신탁(H)[주식]클래스A,2009.10.07,"1,057",해외주식형,중국주식,이스트스프링자산운용코리아,1.00%,1.83%
AOUT,해외투자,T60,해외주식형,ED106EN122,NA,,NA,이스트스프링차이나드래곤AShare증권자투자신탁(H)[주식]클래스A-E,2014.06.11,20,해외주식형,중국주식,이스트스프링자산운용코리아,0.50%,1.36%
AOUT,해외투자,T60,해외주식형,EN122,중국본토A,,NA,이스트스프링차이나드래곤AShare증권자투자신탁(H)[주식]클래스C,2009.10.07,39,해외주식형,중국주식,이스트스프링자산운용코리아,없음,2.41%
AOUT,해외투자,T60,해외주식형,ED106EN122,NA,,NA,이스트스프링차이나드래곤AShare증권자투자신탁(H)[주식]클래스C-E,2009.10.07,29,해외주식형,중국주식,이스트스프링자산운용코리아,없음,2.01%
AOUT,해외투자,T60,해외주식형,EN122,중국본토A,,NA,이스트스프링차이나드래곤AShare증권자투자신탁(H)[주식]클래스C-F,2010.07.14,89,해외주식형,중국주식,이스트스프링자산운용코리아,없음,0.94%
AOUT,해외투자,T60,해외주식형,EN122EG115,NA,,NA,이스트스프링차이나드래곤AShare증권자투자신탁(H)[주식]클래스C-P(퇴직연금),2014.12.16,106,해외주식형,중국주식,이스트스프링자산운용코리아,없음,1.71%
AOUT,해외투자,T60,해외주식형,ED106EN122EG115,NA,,NA,이스트스프링차이나드래곤AShare증권자투자신탁(H)[주식]클래스C-P(퇴직연금)E,2017.08.09,33,해외주식형,중국주식,이스트스프링자산운용코리아,없음,1.31%
AOUT,해외투자,T60,해외주식형,EG110EN122,NA,,NA,이스트스프링차이나드래곤AShare증권자투자신탁(H)[주식]클래스C-P2(연금저축),2015.02.13,78,해외주식형,중국주식,이스트스프링자산운용코리아,없음,1.68%
AOUT,해외투자,T60,해외주식형,EN122,중국본토A,,NA,이스트스프링차이나드래곤AShare증권자투자신탁(H)[주식]클래스C-W,2014.08.13,25,해외주식형,중국주식,이스트스프링자산운용코리아,없음,0.91%
AOUT,해외투자,T60,해외주식형,EN122,중국본토A,,NA,이스트스프링차이나드래곤AShare증권자투자신탁(H)[주식]클래스C2,2009.10.07,23,해외주식형,중국주식,이스트스프링자산운용코리아,없음,2.31%
AOUT,해외투자,T60,해외주식형,EN122,중국본토A,,NA,이스트스프링차이나드래곤AShare증권자투자신탁(H)[주식]클래스C3,2009.10.07,35,해외주식형,중국주식,이스트스프링자산운용코리아,없음,2.21%
AOUT,해외투자,T60,해외주식형,EN122,중국본토A,,NA,이스트스프링차이나드래곤AShare증권자투자신탁(H)[주식]클래스C4,2009.10.07,24,해외주식형,중국주식,이스트스프링자산운용코리아,없음,2.11%
AOUT,해외투자,T60,해외주식형,EN122,중국본토A,,NA,이스트스프링차이나드래곤AShare증권자투자신탁(H)[주식]클래스C5,2009.10.07,76,해외주식형,중국주식,이스트스프링자산운용코리아,없음,2.01%
AOUT,해외투자,T60,해외주식형,EN122,중국본토A,,NA,이스트스프링차이나드래곤AShare증권자투자신탁(UH)[주식]클래스A,2007.05.07,576,해외주식형,중국주식,이스트스프링자산운용코리아,1.20%,2.01%
AOUT,해외투자,T60,해외주식형,ED106EN122,NA,,NA,이스트스프링차이나드래곤AShare증권자투자신탁(UH)[주식]클래스A-E,2014.06.11,31,해외주식형,중국주식,이스트스프링자산운용코리아,0.60%,1.41%
AOUT,해외투자,T60,해외주식형,EN122,중국본토A,,NA,이스트스프링차이나드래곤AShare증권자투자신탁(UH)[주식]클래스C,2007.05.07,23,해외주식형,중국주식,이스트스프링자산운용코리아,없음,2.41%
AOUT,해외투자,T60,해외주식형,ED106EN122,NA,,NA,이스트스프링차이나드래곤AShare증권자투자신탁(UH)[주식]클래스C-E,2009.09.23,23,해외주식형,중국주식,이스트스프링자산운용코리아,없음,2.01%
AOUT,해외투자,T60,해외주식형,EN122,중국본토A,,NA,이스트스프링차이나드래곤AShare증권자투자신탁(UH)[주식]클래스C-F,2009.01.06,188,해외주식형,중국주식,이스트스프링자산운용코리아,없음,0.94%
AOUT,해외투자,T60,해외주식형,,NA,,NA,이스트스프링차이나드래곤AShare증권자투자신탁(UH)[주식]클래스C-I,2017.01.24,50,해외주식형,중국주식,이스트스프링자산운용코리아,없음,1.11%
AOUT,해외투자,T60,해외주식형,EN122EG115,NA,,NA,이스트스프링차이나드래곤AShare증권자투자신탁(UH)[주식]클래스C-P(퇴직연금),2015.02.24,33,해외주식형,중국주식,이스트스프링자산운용코리아,없음,1.71%
AOUT,해외투자,T60,해외주식형,ED106EN122EG115,NA,,NA,이스트스프링차이나드래곤AShare증권자투자신탁(UH)[주식]클래스C-P(퇴직연금)E,2017.08.14,21,해외주식형,중국주식,이스트스프링자산운용코리아,없음,1.31%
AOUT,해외투자,T60,해외주식형,EG110EN122,NA,,NA,이스트스프링차이나드래곤AShare증권자투자신탁(UH)[주식]클래스C-P2(연금저축),2015.03.18,68,해외주식형,중국주식,이스트스프링자산운용코리아,없음,1.68%
AOUT,해외투자,T60,해외주식형,EG110EN122EG115,NA,,NA,이스트스프링차이나드래곤AShare증권자투자신탁(UH)[주식]클래스C-P2(연금저축)E,2017.09.11,16,해외주식형,중국주식,이스트스프링자산운용코리아,없음,1.30%
AOUT,해외투자,T60,해외주식형,EN122,중국본토A,,NA,이스트스프링차이나드래곤AShare증권자투자신탁(UH)[주식]클래스C-W,2014.10.16,15,해외주식형,중국주식,이스트스프링자산운용코리아,없음,0.91%
AOUT,해외투자,T60,해외주식형,EN122,중국본토A,,NA,이스트스프링차이나드래곤AShare증권자투자신탁(UH)[주식]클래스C2,2007.05.07,16,해외주식형,중국주식,이스트스프링자산운용코리아,없음,2.31%
AOUT,해외투자,T60,해외주식형,EN122,중국본토A,,NA,이스트스프링차이나드래곤AShare증권자투자신탁(UH)[주식]클래스C3,2007.05.07,22,해외주식형,중국주식,이스트스프링자산운용코리아,없음,2.21%
AOUT,해외투자,T60,해외주식형,EN122,중국본토A,,NA,이스트스프링차이나드래곤AShare증권자투자신탁(UH)[주식]클래스C4,2007.05.07,35,해외주식형,중국주식,이스트스프링자산운용코리아,없음,2.11%
AOUT,해외투자,T60,해외주식형,EN122,중국본토A,,NA,이스트스프링차이나드래곤AShare증권자투자신탁(UH)[주식]클래스C5,2007.05.07,70,해외주식형,중국주식,이스트스프링자산운용코리아,없음,2.01%
